new_ecotype_1,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_2,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_3,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_4,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_5,rate_gap,rate,mismatch_num,with_gap_mis
S11b1II,0.1594488188976378,0.002952755905511811,3,159,S11b1II,0.1594488188976378,0.002952755905511811,3,159,S11b1II,0.18405511811023623,0.027559055118110236,28,159,S11b1II,0.16043307086614172,0.003937007874015748,4,159,S11b1II,0.15649606299212598,0.0,0,159
T15B5,0.1594488188976378,0.002952755905511811,3,159,T15B5,0.1594488188976378,0.002952755905511811,3,159,T15B5,0.18405511811023623,0.027559055118110236,28,159,T15B5,0.16043307086614172,0.003937007874015748,4,159,T15B5,0.15649606299212598,0.0,0,159
N10C6,0.15649606299212598,0.0,0,159,N10C6,0.15846456692913385,0.001968503937007874,2,159,N10C6,0.1830708661417323,0.0265748031496063,27,159,N10C6,0.1594488188976378,0.002952755905511811,3,159,N10C6,0.1594488188976378,0.002952755905511811,3,159
N9B15,0.15649606299212598,0.0,0,159,N9B15,0.15846456692913385,0.001968503937007874,2,159,N9B15,0.1830708661417323,0.0265748031496063,27,159,N9B15,0.1594488188976378,0.002952755905511811,3,159,N9B15,0.1594488188976378,0.002952755905511811,3,159
N9B15(2),0.15649606299212598,0.0,0,159,N9B15(2),0.15846456692913385,0.001968503937007874,2,159,N9B15(2),0.1830708661417323,0.0265748031496063,27,159,N9B15(2),0.1594488188976378,0.002952755905511811,3,159,N9B15(2),0.1594488188976378,0.002952755905511811,3,159
S12c5,0.15649606299212598,0.0,0,159,S12c5,0.15846456692913385,0.001968503937007874,2,159,S12c5,0.1830708661417323,0.0265748031496063,27,159,S12c5,0.1594488188976378,0.002952755905511811,3,159,S12c5,0.1594488188976378,0.002952755905511811,3,159
S20C2,0.15846456692913385,0.001968503937007874,2,159,S20C2,0.15846456692913385,0.001968503937007874,2,159,S20C2,0.1830708661417323,0.0265748031496063,27,159,S20C2,0.1594488188976378,0.002952755905511811,3,159,S20C2,0.15748031496062992,0.000984251968503937,1,159
S20C2(2),0.15846456692913385,0.001968503937007874,2,159,S20C2(2),0.15846456692913385,0.001968503937007874,2,159,S20C2(2),0.1830708661417323,0.0265748031496063,27,159,S20C2(2),0.1594488188976378,0.002952755905511811,3,159,S20C2(2),0.15748031496062992,0.000984251968503937,1,159
S20C2(3),0.15846456692913385,0.001968503937007874,2,159,S20C2(3),0.15846456692913385,0.001968503937007874,2,159,S20C2(3),0.1830708661417323,0.0265748031496063,27,159,S20C2(3),0.1594488188976378,0.002952755905511811,3,159,S20C2(3),0.15748031496062992,0.000984251968503937,1,159
S8C6,0.15748031496062992,0.000984251968503937,1,159,S8C6,0.15748031496062992,0.000984251968503937,1,159,S8C6,0.18208661417322836,0.025590551181102362,26,159,S8C6,0.15846456692913385,0.001968503937007874,2,159,S8C6,0.15846456692913385,0.001968503937007874,2,159
S11c6,0.15846456692913385,0.001968503937007874,2,159,S11c6,0.15846456692913385,0.001968503937007874,2,159,S11c6,0.1830708661417323,0.0265748031496063,27,159,S11c6,0.1594488188976378,0.002952755905511811,3,159,S11c6,0.15748031496062992,0.000984251968503937,1,159
N17A3,0.15748031496062992,0.000984251968503937,1,159,N17A3,0.15748031496062992,0.000984251968503937,1,159,N17A3,0.18208661417322836,0.025590551181102362,26,159,N17A3,0.15846456692913385,0.001968503937007874,2,159,N17A3,0.15846456692913385,0.001968503937007874,2,159
M8B7,0.1594488188976378,0.002952755905511811,3,159,M8B7,0.1594488188976378,0.002952755905511811,3,159,M8B7,0.18405511811023623,0.027559055118110236,28,159,M8B7,0.16043307086614172,0.003937007874015748,4,159,M8B7,0.15649606299212598,0.0,0,159
N12A9,0.15748031496062992,0.000984251968503937,1,159,N12A9,0.15748031496062992,0.000984251968503937,1,159,N12A9,0.18208661417322836,0.025590551181102362,26,159,N12A9,0.15846456692913385,0.001968503937007874,2,159,N12A9,0.15846456692913385,0.001968503937007874,2,159
N12A9(2),0.15748031496062992,0.000984251968503937,1,159,N12A9(2),0.15748031496062992,0.000984251968503937,1,159,N12A9(2),0.18208661417322836,0.025590551181102362,26,159,N12A9(2),0.15846456692913385,0.001968503937007874,2,159,N12A9(2),0.15846456692913385,0.001968503937007874,2,159
S8C11,0.16043307086614172,0.003937007874015748,4,159,S8C11,0.16043307086614172,0.003937007874015748,4,159,S8C11,0.18503937007874016,0.028543307086614175,29,159,S8C11,0.16141732283464566,0.004921259842519685,5,159,S8C11,0.15748031496062992,0.000984251968503937,1,159
S8C11(2),0.16043307086614172,0.003937007874015748,4,159,S8C11(2),0.16043307086614172,0.003937007874015748,4,159,S8C11(2),0.18503937007874016,0.028543307086614175,29,159,S8C11(2),0.16141732283464566,0.004921259842519685,5,159,S8C11(2),0.15748031496062992,0.000984251968503937,1,159
N9B4,0.15846456692913385,0.001968503937007874,2,159,N9B4,0.15846456692913385,0.001968503937007874,2,159,N9B4,0.1830708661417323,0.0265748031496063,27,159,N9B4,0.1594488188976378,0.002952755905511811,3,159,N9B4,0.15748031496062992,0.000984251968503937,1,159
N9B4(2),0.15846456692913385,0.001968503937007874,2,159,N9B4(2),0.15846456692913385,0.001968503937007874,2,159,N9B4(2),0.1830708661417323,0.0265748031496063,27,159,N9B4(2),0.1594488188976378,0.002952755905511811,3,159,N9B4(2),0.15748031496062992,0.000984251968503937,1,159
M7C6,0.15748031496062992,0.000984251968503937,1,159,M7C6,0.15748031496062992,0.000984251968503937,1,159,M7C6,0.18208661417322836,0.025590551181102362,26,159,M7C6,0.15846456692913385,0.001968503937007874,2,159,M7C6,0.15846456692913385,0.001968503937007874,2,159
S16B5,0.15846456692913385,0.001968503937007874,2,159,S16B5,0.15846456692913385,0.001968503937007874,2,159,S16B5,0.1830708661417323,0.0265748031496063,27,159,S16B5,0.1594488188976378,0.002952755905511811,3,159,S16B5,0.15748031496062992,0.000984251968503937,1,159
S18c14,0.15846456692913385,0.001968503937007874,2,159,S18c14,0.15846456692913385,0.001968503937007874,2,159,S18c14,0.18405511811023623,0.027559055118110236,28,159,S18c14,0.1594488188976378,0.002952755905511811,3,159,S18c14,0.16141732283464566,0.004921259842519685,5,159
S18c14(2),0.15846456692913385,0.001968503937007874,2,159,S18c14(2),0.15846456692913385,0.001968503937007874,2,159,S18c14(2),0.18405511811023623,0.027559055118110236,28,159,S18c14(2),0.1594488188976378,0.002952755905511811,3,159,S18c14(2),0.16141732283464566,0.004921259842519685,5,159
S17C6,0.1594488188976378,0.002952755905511811,3,159,S17C6,0.1594488188976378,0.002952755905511811,3,159,S17C6,0.18405511811023623,0.027559055118110236,28,159,S17C6,0.16043307086614172,0.003937007874015748,4,159,S17C6,0.15649606299212598,0.0,0,159
T5c12,0.15748031496062992,0.000984251968503937,1,159,T5c12,0.15748031496062992,0.000984251968503937,1,159,T5c12,0.18208661417322836,0.025590551181102362,26,159,T5c12,0.15846456692913385,0.001968503937007874,2,159,T5c12,0.15846456692913385,0.001968503937007874,2,159
T5c12(2),0.15748031496062992,0.000984251968503937,1,159,T5c12(2),0.15748031496062992,0.000984251968503937,1,159,T5c12(2),0.18208661417322836,0.025590551181102362,26,159,T5c12(2),0.15846456692913385,0.001968503937007874,2,159,T5c12(2),0.15846456692913385,0.001968503937007874,2,159
N9A1,0.15846456692913385,0.001968503937007874,2,159,N9A1,0.15846456692913385,0.001968503937007874,2,159,N9A1,0.1830708661417323,0.0265748031496063,27,159,N9A1,0.1594488188976378,0.002952755905511811,3,159,N9A1,0.15748031496062992,0.000984251968503937,1,159
N9A1(2),0.15846456692913385,0.001968503937007874,2,159,N9A1(2),0.15846456692913385,0.001968503937007874,2,159,N9A1(2),0.1830708661417323,0.0265748031496063,27,159,N9A1(2),0.1594488188976378,0.002952755905511811,3,159,N9A1(2),0.15748031496062992,0.000984251968503937,1,159
S11c3,0.1594488188976378,0.002952755905511811,3,159,S11c3,0.1594488188976378,0.002952755905511811,3,159,S11c3,0.18405511811023623,0.027559055118110236,28,159,S11c3,0.16043307086614172,0.003937007874015748,4,159,S11c3,0.15649606299212598,0.0,0,159
S11c3(2),0.1594488188976378,0.002952755905511811,3,159,S11c3(2),0.1594488188976378,0.002952755905511811,3,159,S11c3(2),0.18405511811023623,0.027559055118110236,28,159,S11c3(2),0.16043307086614172,0.003937007874015748,4,159,S11c3(2),0.15649606299212598,0.0,0,159
102x3,0.16043307086614172,0.003937007874015748,4,159,102x3,0.16043307086614172,0.003937007874015748,4,159,102x3,0.18503937007874016,0.028543307086614175,29,159,102x3,0.16141732283464566,0.004921259842519685,5,159,102x3,0.15748031496062992,0.000984251968503937,1,159
N9C17,0.15748031496062992,0.000984251968503937,1,159,N9C17,0.1594488188976378,0.002952755905511811,3,159,N9C17,0.18405511811023623,0.027559055118110236,28,159,N9C17,0.16043307086614172,0.003937007874015748,4,159,N9C17,0.16043307086614172,0.003937007874015748,4,159
N9C17(2),0.15748031496062992,0.000984251968503937,1,159,N9C17(2),0.1594488188976378,0.002952755905511811,3,159,N9C17(2),0.18405511811023623,0.027559055118110236,28,159,N9C17(2),0.16043307086614172,0.003937007874015748,4,159,N9C17(2),0.16043307086614172,0.003937007874015748,4,159
T18C7,0.1594488188976378,0.002952755905511811,3,159,T18C7,0.1594488188976378,0.002952755905511811,3,159,T18C7,0.18405511811023623,0.027559055118110236,28,159,T18C7,0.16043307086614172,0.003937007874015748,4,159,T18C7,0.15649606299212598,0.0,0,159
T18C7(2),0.1594488188976378,0.002952755905511811,3,159,T18C7(2),0.1594488188976378,0.002952755905511811,3,159,T18C7(2),0.18405511811023623,0.027559055118110236,28,159,T18C7(2),0.16043307086614172,0.003937007874015748,4,159,T18C7(2),0.15649606299212598,0.0,0,159
M7C9,0.15748031496062992,0.000984251968503937,1,159,M7C9,0.1594488188976378,0.002952755905511811,3,159,M7C9,0.18405511811023623,0.027559055118110236,28,159,M7C9,0.16043307086614172,0.003937007874015748,4,159,M7C9,0.16043307086614172,0.003937007874015748,4,159
M19C9,0.15649606299212598,0.0,0,159,M19C9,0.15846456692913385,0.001968503937007874,2,159,M19C9,0.1830708661417323,0.0265748031496063,27,159,M19C9,0.1594488188976378,0.002952755905511811,3,159,M19C9,0.1594488188976378,0.002952755905511811,3,159
S14B1,0.15649606299212598,0.0,0,159,S14B1,0.15846456692913385,0.001968503937007874,2,159,S14B1,0.1830708661417323,0.0265748031496063,27,159,S14B1,0.1594488188976378,0.002952755905511811,3,159,S14B1,0.1594488188976378,0.002952755905511811,3,159
16b1,0.15846456692913385,0.001968503937007874,2,159,16b1,0.15846456692913385,0.001968503937007874,2,159,16b1,0.1830708661417323,0.0265748031496063,27,159,16b1,0.1594488188976378,0.002952755905511811,3,159,16b1,0.15748031496062992,0.000984251968503937,1,159
S8C3,0.15846456692913385,0.001968503937007874,2,159,S8C3,0.15846456692913385,0.001968503937007874,2,159,S8C3,0.1830708661417323,0.0265748031496063,27,159,S8C3,0.1594488188976378,0.002952755905511811,3,159,S8C3,0.15748031496062992,0.000984251968503937,1,159
T7C10xF,0.15846456692913385,0.001968503937007874,2,159,T7C10xF,0.15846456692913385,0.001968503937007874,2,159,T7C10xF,0.1830708661417323,0.0265748031496063,27,159,T7C10xF,0.1594488188976378,0.002952755905511811,3,159,T7C10xF,0.15748031496062992,0.000984251968503937,1,159
S20B2,0.16043307086614172,0.002952755905511811,3,160,S20B2,0.15846456692913385,0.000984251968503937,1,160,S20B2,0.18405511811023623,0.0265748031496063,27,160,S20B2,0.1594488188976378,0.001968503937007874,2,160,S20B2,0.16141732283464566,0.003937007874015748,4,160
S19C4,0.16043307086614172,0.002952755905511811,3,160,S19C4,0.15846456692913385,0.000984251968503937,1,160,S19C4,0.18405511811023623,0.0265748031496063,27,160,S19C4,0.1594488188976378,0.001968503937007874,2,160,S19C4,0.16141732283464566,0.003937007874015748,4,160
S20B2(2),0.16043307086614172,0.002952755905511811,3,160,S20B2(2),0.15846456692913385,0.000984251968503937,1,160,S20B2(2),0.18405511811023623,0.0265748031496063,27,160,S20B2(2),0.1594488188976378,0.001968503937007874,2,160,S20B2(2),0.16141732283464566,0.003937007874015748,4,160
S19C4(2),0.16043307086614172,0.002952755905511811,3,160,S19C4(2),0.15846456692913385,0.000984251968503937,1,160,S19C4(2),0.18405511811023623,0.0265748031496063,27,160,S19C4(2),0.1594488188976378,0.001968503937007874,2,160,S19C4(2),0.16141732283464566,0.003937007874015748,4,160
103x9,0.16043307086614172,0.002952755905511811,3,160,103x9,0.15846456692913385,0.000984251968503937,1,160,103x9,0.18405511811023623,0.0265748031496063,27,160,103x9,0.1594488188976378,0.001968503937007874,2,160,103x9,0.16141732283464566,0.003937007874015748,4,160
103x9(2),0.16043307086614172,0.002952755905511811,3,160,103x9(2),0.15846456692913385,0.000984251968503937,1,160,103x9(2),0.18405511811023623,0.0265748031496063,27,160,103x9(2),0.1594488188976378,0.001968503937007874,2,160,103x9(2),0.16141732283464566,0.003937007874015748,4,160
S1B5,0.15748031496062992,0.0,0,160,S1B5,0.1594488188976378,0.001968503937007874,2,160,S1B5,0.18405511811023623,0.0265748031496063,27,160,S1B5,0.16043307086614172,0.002952755905511811,3,160,S1B5,0.16043307086614172,0.002952755905511811,3,160
S1B5(2),0.15748031496062992,0.0,0,160,S1B5(2),0.1594488188976378,0.001968503937007874,2,160,S1B5(2),0.18405511811023623,0.0265748031496063,27,160,S1B5(2),0.16043307086614172,0.002952755905511811,3,160,S1B5(2),0.16043307086614172,0.002952755905511811,3,160
N9A12,0.15748031496062992,0.000984251968503937,1,159,N9A12,0.15748031496062992,0.000984251968503937,1,159,N9A12,0.18208661417322836,0.025590551181102362,26,159,N9A12,0.15846456692913385,0.001968503937007874,2,159,N9A12,0.15846456692913385,0.001968503937007874,2,159
106x3,0.1594488188976378,0.001968503937007874,2,160,106x3,0.15748031496062992,0.0,0,160,106x3,0.1830708661417323,0.025590551181102362,26,160,106x3,0.15846456692913385,0.000984251968503937,1,160,106x3,0.16043307086614172,0.002952755905511811,3,160
T16B2xR,0.15846456692913385,0.001968503937007874,2,159,T16B2xR,0.15846456692913385,0.001968503937007874,2,159,T16B2xR,0.1830708661417323,0.0265748031496063,27,159,T16B2xR,0.1594488188976378,0.002952755905511811,3,159,T16B2xR,0.15748031496062992,0.000984251968503937,1,159
T8B1xF,0.1594488188976378,0.002952755905511811,3,159,T8B1xF,0.1594488188976378,0.002952755905511811,3,159,T8B1xF,0.18405511811023623,0.027559055118110236,28,159,T8B1xF,0.16043307086614172,0.003937007874015748,4,159,T8B1xF,0.15649606299212598,0.0,0,159
T8B1xF(2),0.1594488188976378,0.002952755905511811,3,159,T8B1xF(2),0.1594488188976378,0.002952755905511811,3,159,T8B1xF(2),0.18405511811023623,0.027559055118110236,28,159,T8B1xF(2),0.16043307086614172,0.003937007874015748,4,159,T8B1xF(2),0.15649606299212598,0.0,0,159
S9B1,0.1594488188976378,0.002952755905511811,3,159,S9B1,0.1594488188976378,0.002952755905511811,3,159,S9B1,0.18405511811023623,0.027559055118110236,28,159,S9B1,0.16043307086614172,0.003937007874015748,4,159,S9B1,0.15649606299212598,0.0,0,159
S10c14,0.1594488188976378,0.002952755905511811,3,159,S10c14,0.1594488188976378,0.002952755905511811,3,159,S10c14,0.18405511811023623,0.027559055118110236,28,159,S10c14,0.16043307086614172,0.003937007874015748,4,159,S10c14,0.15649606299212598,0.0,0,159
M11C9,0.1594488188976378,0.002952755905511811,3,159,M11C9,0.1594488188976378,0.002952755905511811,3,159,M11C9,0.18405511811023623,0.027559055118110236,28,159,M11C9,0.16043307086614172,0.003937007874015748,4,159,M11C9,0.15649606299212598,0.0,0,159
S6B1,0.15846456692913385,0.001968503937007874,2,159,S6B1,0.15846456692913385,0.001968503937007874,2,159,S6B1,0.1830708661417323,0.0265748031496063,27,159,S6B1,0.1594488188976378,0.002952755905511811,3,159,S6B1,0.15748031496062992,0.000984251968503937,1,159
98x6,0.15649606299212598,0.0,0,159,98x6,0.15846456692913385,0.001968503937007874,2,159,98x6,0.1830708661417323,0.0265748031496063,27,159,98x6,0.1594488188976378,0.002952755905511811,3,159,98x6,0.1594488188976378,0.002952755905511811,3,159
S4C3,0.15649606299212598,0.0,0,159,S4C3,0.15846456692913385,0.001968503937007874,2,159,S4C3,0.1830708661417323,0.0265748031496063,27,159,S4C3,0.1594488188976378,0.002952755905511811,3,159,S4C3,0.1594488188976378,0.002952755905511811,3,159
S14c2F,0.15748031496062992,0.000984251968503937,1,159,S14c2F,0.1594488188976378,0.002952755905511811,3,159,S14c2F,0.18405511811023623,0.027559055118110236,28,159,S14c2F,0.16043307086614172,0.003937007874015748,4,159,S14c2F,0.16043307086614172,0.003937007874015748,4,159
N9B19,0.15846456692913385,0.001968503937007874,2,159,N9B19,0.15846456692913385,0.001968503937007874,2,159,N9B19,0.1830708661417323,0.0265748031496063,27,159,N9B19,0.1594488188976378,0.002952755905511811,3,159,N9B19,0.15748031496062992,0.000984251968503937,1,159
S16B5(2),0.1594488188976378,0.001968503937007874,2,160,S16B5(2),0.1594488188976378,0.001968503937007874,2,160,S16B5(2),0.18405511811023623,0.0265748031496063,27,160,S16B5(2),0.16043307086614172,0.002952755905511811,3,160,S16B5(2),0.15846456692913385,0.000984251968503937,1,160
S10b4,0.1594488188976378,0.002952755905511811,3,159,S10b4,0.1594488188976378,0.002952755905511811,3,159,S10b4,0.18405511811023623,0.027559055118110236,28,159,S10b4,0.16043307086614172,0.003937007874015748,4,159,S10b4,0.15649606299212598,0.0,0,159
S10b4(2),0.1594488188976378,0.002952755905511811,3,159,S10b4(2),0.1594488188976378,0.002952755905511811,3,159,S10b4(2),0.18405511811023623,0.027559055118110236,28,159,S10b4(2),0.16043307086614172,0.003937007874015748,4,159,S10b4(2),0.15649606299212598,0.0,0,159
21b4,0.1594488188976378,0.002952755905511811,3,159,21b4,0.1594488188976378,0.002952755905511811,3,159,21b4,0.18405511811023623,0.027559055118110236,28,159,21b4,0.16043307086614172,0.003937007874015748,4,159,21b4,0.15649606299212598,0.0,0,159
S7B5,0.15649606299212598,0.0,0,159,S7B5,0.15846456692913385,0.001968503937007874,2,159,S7B5,0.1830708661417323,0.0265748031496063,27,159,S7B5,0.1594488188976378,0.002952755905511811,3,159,S7B5,0.1594488188976378,0.002952755905511811,3,159
S7B5(2),0.15649606299212598,0.0,0,159,S7B5(2),0.15846456692913385,0.001968503937007874,2,159,S7B5(2),0.1830708661417323,0.0265748031496063,27,159,S7B5(2),0.1594488188976378,0.002952755905511811,3,159,S7B5(2),0.1594488188976378,0.002952755905511811,3,159
M12C6,0.15649606299212598,0.0,0,159,M12C6,0.15846456692913385,0.001968503937007874,2,159,M12C6,0.1830708661417323,0.0265748031496063,27,159,M12C6,0.1594488188976378,0.002952755905511811,3,159,M12C6,0.1594488188976378,0.002952755905511811,3,159
S12c7,0.1594488188976378,0.002952755905511811,3,159,S12c7,0.1594488188976378,0.002952755905511811,3,159,S12c7,0.18405511811023623,0.027559055118110236,28,159,S12c7,0.16043307086614172,0.003937007874015748,4,159,S12c7,0.15649606299212598,0.0,0,159
N9B21,0.15846456692913385,0.001968503937007874,2,159,N9B21,0.15649606299212598,0.0,0,159,N9B21,0.18208661417322836,0.025590551181102362,26,159,N9B21,0.15748031496062992,0.000984251968503937,1,159,N9B21,0.1594488188976378,0.002952755905511811,3,159
N9A15,0.1643700787401575,0.004921259842519685,5,162,N9A15,0.1624015748031496,0.002952755905511811,3,162,N9A15,0.18799212598425197,0.028543307086614175,29,162,N9A15,0.16338582677165353,0.003937007874015748,4,162,N9A15,0.16535433070866143,0.005905511811023622,6,162
